socialClass; priority; socialStatus; stamina; hunger; leisure; extraversion; agreableness; conscientiouness; emotionalStability; opennesExp; actualState
HIGH; SELF; MARRIED; 1; 1; 0; 0,08330953; 0,91058147; 0,27936745; 0,66478837; Investigation
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,7005223; 0,8152708; 0,1623537; 0,3447249; Interact
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,40325564; 0,4318748; 0,19126427; 0,14380771; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,27367574; 0,10059959; 0,8459253; 0,10428393; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,8784226; 0,0051650405; 0,2862578; 0,6879961; Aggressive
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,54852; 0,7743321; 0,066548824; 0,7309758; Aggressive
HIGH; SELF; MARRIED; 0; 0; 1; 0,24323308; 0,59575737; 0,124385655; 0,9132096; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,66616124; 0,28380388; 0,57626957; 0,10902828; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,65060335; 0,7471981; 0,5721624; 0,6664922; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,6942509; 0,6469657; 0,6047163; 0,099723995; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,46996373; 0,7121004; 0,66381156; 0,85299295; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,8584667; 0,31243527; 0,9429568; 0,9493454; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,65614146; 0,8762844; 0,15648597; 0,10663319; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,28538305; 0,64894557; 0,33832705; 0,8244377; PatrolWalk
HIGH; SELF; MARRIED; 0; 0; 1; 0,5296596; 0,60234094; 0,9944082; 0,53632367; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,07480949; 0,06817293; 0,7377308; 0,5889344; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,3817042; 0,7515004; 0,17158186; 0,6052043; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,5082668; 0,393425; 0,26167715; 0,21386921; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,68941593; 0,43360758; 0,8845149; 0,1422292; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,79169345; 0,8422273; 0,8294431; 0,29159504; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,27103066; 0,5275554; 0,99768835; 0,12275171; PatrolWalk
HIGH; SELF; MARRIED; 0; 0; 1; 0,88450617; 0,25486314; 0,6556131; 0,7066868; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,33265746; 0,4989171; 0,675258; 0,7845842; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,13965732; 0,57218623; 0,92845094; 0,90542454; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,4396919; 0,6565088; 0,9758706; 0,685903; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,019010842; 0,9317092; 0,5232417; 0,48537052; PatrolWalk
HIGH; SELF; MARRIED; 0; 0; 1; 0,31140745; 0,16671616; 0,98688674; 0,053981245; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,21894902; 0,6801849; 0,5006801; 0,4017613; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,49305302; 0,9804419; 0,56207955; 0,7414987; Investigation
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,86030495; 0,9236867; 0,4258213; 0,8637204; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,046918094; 0,8983096; 0,14526588; 0,51014584; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,8975478; 0,5665156; 0,42715132; 0,8107812; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,5377073; 0,16434771; 0,056301653; 0,23793393; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,22156525; 0,87816465; 0,55998033; 0,074617386; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,40846902; 0,35535735; 0,19307464; 0,99703145; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,23826021; 0,6674375; 0,19051158; 0,20578653; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,13065743; 0,75186753; 0,81274325; 0,45345032; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,52412593; 0,23361236; 0,025849938; 0,026634634; Aggressive
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,5121362; 0,25910383; 0,13083684; 0,3766291; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,6953146; 0,43609953; 0,6435254; 0,68418455; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,20345008; 0,30540305; 0,6514005; 0,962888; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,20592749; 0,9800842; 0,75150007; 0,17501444; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,10023391; 0,9795113; 0,9772099; 0,31844628; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,72746295; 0,43350333; 0,24319929; 0,7872321; Aggressive
HIGH; SELF; MARRIED; 0; 0; 1; 0,6857749; 0,11228609; 0,5036078; 0,14248961; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,56649184; 0,6582267; 0,16964698; 0,34567463; Aggressive
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,32318968; 0,7247137; 0,09141439; 0,92186713; Investigation
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,99775666; 0,35291243; 0,83457786; 0,8597264; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,09767878; 0,76504916; 0,5873586; 0,83545667; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,8794375; 0,1458844; 0,0751853; 0,21308059; Interact
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,18610841; 0,8748986; 0,46229059; 0,11978859; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,9125218; 0,58508193; 0,6917581; 0,06714463; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,8720221; 0,8993116; 0,43233824; 0,40901595; PatrolWalk
HIGH; SELF; MARRIED; 0; 0; 1; 0,9495763; 0,7322006; 0,5428875; 0,7990398; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,079981506; 0,7610045; 0,49803996; 0,7219563; PatrolWalk
HIGH; SELF; MARRIED; 0; 0; 1; 0,1485427; 0,009005547; 0,030564845; 0,2500717; Aggressive
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,3787449; 0,6778945; 0,71840537; 0,5065916; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,010958135; 0,6955142; 0,0049664974; 0,82173723; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,7403447; 0,22284251; 0,46930832; 0,8433114; PatrolWalk
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,36208564; 0,892433; 0,2615432; 0,5514702; Aggressive
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,47414088; 0,116861224; 0,27242553; 0,961533; Investigation
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,7049313; 0,7948364; 0,38549322; 0,9504396; Investigation
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,5438382; 0,28750473; 0,9756775; 0,075817466; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,74501663; 0,273579; 0,99626875; 0,5866191; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,67551297; 0,99844134; 0,46564472; 0,3750679; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,13066405; 0,66057193; 0,7618463; 0,15929455; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,5759901; 0,4561004; 0,6022764; 0,012497067; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,64141184; 0,16808921; 0,20066059; 0,5185633; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,5921601; 0,9747483; 0,64581; 0,42317748; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,39894456; 0,40947354; 0,27193028; 0,6660453; Aggressive
HIGH; SELF; MARRIED; 0; 0; 1; 0,723045; 0,14768302; 0,3593228; 0,29635972; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,64484376; 0,11446941; 0,42988366; 0,9005449; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,5131413; 0,7942447; 0,73732704; 0,41393298; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,30296856; 0,9002576; 0,595869; 0,14554816; PatrolWalk
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,34917432; 0,3787359; 0,45357752; 0,29370826; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,39496356; 0,9496135; 0,25555366; 0,6411077; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,22519499; 0,41051024; 0,9317001; 0,10528988; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,28728622; 0,5377385; 0,60009944; 0,7718475; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,42244792; 0,7136488; 0,43367273; 0,7429561; PatrolWalk
HIGH; SELF; MARRIED; 0; 0; 1; 0,46690667; 0,68923354; 0,83810157; 0,09555119; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,037295997; 0,72635025; 0,13105965; 0,4523602; Aggressive
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,34058338; 0,36010832; 0,52828085; 0,24652469; PatrolWalk
HIGH; SELF; MARRIED; 0; 0; 1; 0,8715964; 0,20232922; 0,60863703; 0,89986295; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,054186583; 0,6526972; 0,4081337; 0,41334164; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,54169005; 0,53488773; 0,53535116; 0,2388398; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,22309673; 0,3149494; 0,3792717; 0,39111203; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,8848704; 0,36562788; 0,09877217; 0,72484225; Investigation
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,2533434; 0,20910192; 0,73544806; 0,6746784; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,9530779; 0,59628445; 0,889104; 0,4420138; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,3863377; 0,028926909; 0,4801479; 0,9730831; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,4561032; 0,474154; 0,48468858; 0,5240299; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,25868237; 0,047490835; 0,9183154; 0,7894068; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,22217333; 0,59764713; 0,35822588; 0,25974882; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,5950901; 0,7776593; 0,7256955; 0,42749357; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,5733244; 0,64456683; 0,17789394; 0,88458437; Aggressive
HIGH; SELF; MARRIED; 1; 1; 0; 0,44905728; 0,5630106; 0,61002034; 0,8605302; Investigation
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,4327755; 0,64337534; 0,28406113; 0,8216527; Aggressive
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,9872581; 0,38052577; 0,18380702; 0,17575467; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,1652357; 0,858374; 0,8469014; 0,74414134; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,22731316; 0,1344055; 0,74928147; 0,69563085; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,6860801; 0,08092028; 0,47492796; 0,35550612; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,8359303; 0,7537613; 0,5149414; 0,22019655; PatrolWalk
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,22188222; 0,15964288; 0,95340395; 0,105948806; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,9699704; 0,23799592; 0,85272384; 0,91180205; Investigation
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,5080907; 0,36070156; 0,85628515; 0,4343574; Interact
HIGH; SELF; MARRIED; 0; 0; 1; 0,4605047; 0,9169876; 0,18615228; 0,15105754; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,22515267; 0,28317326; 0,40967953; 0,0063884854; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,6447225; 0,7143429; 0,8377468; 0,73692286; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,24166101; 0,20703429; 0,66326857; 0,7935197; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,9652983; 0,4083566; 0,46293992; 0,58436024; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,43367922; 0,94701535; 0,62680686; 0,008760393; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,54644716; 0,6637212; 0,8700727; 0,07403731; Idle
HIGH; SELF; MARRIED; 0,8999998; 0,8999998; 0,10000028; 0,38310385; 0,44687182; 0,80720073; 0,029871464; PatrolWalk
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,7488025; 0,21707076; 0,68445015; 0,29735345; PatrolWalk
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,8470717; 0,1486389; 0,7168443; 0,15978187; PatrolWalk
HIGH; SELF; MARRIED; 0; 0; 1; 0,266136; 0,41663378; 0,3359589; 0,47799027; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,2392577; 0,74446636; 0,6630791; 0,64377624; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,43237764; 0,7646719; 0,40960795; 0,62422717; PatrolWalk
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,91303664; 0,011256337; 0,11467534; 0,21793658; Interact
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,44348407; 0,036087215; 0,5802235; 0,7886365; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,9548355; 0,19655156; 0,36998415; 0,1550672; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,019813478; 0,15613574; 0,5665908; 0,4230001; PatrolWalk
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,81523514; 0,706369; 0,11150539; 0,93331826; Investigation
HIGH; SELF; MARRIED; 0; 0; 1; 0,8443137; 0,4805339; 0,4279837; 0,9701777; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,69061166; 0,12872714; 0,3167727; 0,7641514; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,6796371; 0,34654993; 0,81693214; 0,8508402; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,4698832; 0,7489709; 0,31171393; 0,48533863; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,10792011; 0,39987028; 0,90297925; 0,20136535; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,77468765; 0,2036596; 0,74504167; 0,91035545; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,69923735; 0,44847614; 0,8040672; 0,7512105; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,029331386; 0,05528003; 0,056687593; 0,60179496; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,40517974; 0,06520599; 0,5959848; 0,8600118; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,5732751; 0,2896788; 0,34382337; 0,23706454; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,7426825; 0,58192337; 0,6542127; 0,31380677; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,5968808; 0,78615755; 0,7539074; 0,16524655; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,63584584; 0,75808156; 0,50792843; 0,18652058; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,21242565; 0,1427052; 0,45649064; 0,5414881; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,6783548; 0,8730561; 0,052520573; 0,9595248; Aggressive
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,7012088; 0,9184845; 0,4527986; 0,022591114; Interact
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,7766992; 0,14192683; 0,37912357; 0,3916607; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,0065112114; 0,371987; 0,8403397; 0,7130162; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,8880181; 0,73503023; 0,8846522; 0,97789866; PatrolWalk
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,42188555; 0,90211535; 0,23266333; 0,564602; Aggressive
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,45166987; 0,5035021; 0,68380904; 0,71738243; Investigation
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,61712277; 0,19583523; 0,365488; 0,87806815; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,90484583; 0,16979277; 0,01575023; 0,6780657; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,76931703; 0,18375069; 0,3025838; 0,31474853; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,4144414; 0,2938403; 0,9358406; 0,5444167; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,80209535; 0,8968725; 0,59327585; 0,39509296; PatrolWalk
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,29074764; 0,1458357; 0,91931695; 0,32248306; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,44951892; 0,8192609; 0,07191682; 0,6289352; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,48050618; 0,4903733; 0,05686903; 0,017151654; Aggressive
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,48284352; 0,05100751; 0,58403677; 0,5038891; PatrolWalk
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,62808514; 0,0045245886; 0,4545616; 0,9818406; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,5608053; 0,016670704; 0,54641825; 0,71673506; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,2208088; 0,32524407; 0,5817163; 0,89893436; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,33291376; 0,4984352; 0,2973835; 0,15586448; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,2775514; 0,21446788; 0,9971654; 0,11679453; PatrolWalk
HIGH; SELF; MARRIED; 0; 0; 1; 0,16449875; 0,50917035; 0,91586035; 0,57728595; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,37379444; 0,5711137; 0,52409434; 0,22237605; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,50742215; 0,0036299229; 0,028901815; 0,60442936; Aggressive
HIGH; SELF; MARRIED; 0; 0; 1; 0,3118893; 0,5143805; 0,67906713; 0,7420148; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,9678621; 0,9727052; 0,28062886; 0,034672618; Aggressive
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,048853457; 0,98843706; 0,08526009; 0,38826287; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,8254462; 0,30854553; 0,45066148; 0,06883556; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,3830284; 0,5709504; 0,3724444; 0,7560563; Idle
HIGH; SELF; MARRIED; 1; 1; 0; 0,40821737; 0,254786; 0,28782147; 0,2842856; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,46537143; 0,50067097; 0,9999961; 0,35058337; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,5946805; 0,7563952; 0,19671255; 0,79526997; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,22958922; 0,5012868; 0,9758991; 0,32548332; PatrolWalk
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,2785619; 0,15234339; 0,30461925; 0,824236; Investigation
HIGH; SELF; MARRIED; 0; 0; 1; 0,25074047; 0,14315045; 0,12822473; 0,8467567; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,825806; 0,45751363; 0,8684968; 0,07839185; PatrolWalk
HIGH; SELF; MARRIED; 0; 0; 1; 0,9114771; 0,45722955; 0,29642087; 0,4038883; Aggressive
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,07957995; 0,04832357; 0,3926764; 0,20828629; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,3797621; 0,8466617; 0,9829169; 0,888753; PatrolWalk
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,803438; 0,50827605; 0,3944583; 0,13553965; Interact
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,8306855; 0,70916265; 0,39986598; 0,46327376; PatrolWalk
HIGH; SELF; MARRIED; 0; 0; 1; 0,47248155; 0,07677823; 0,3011791; 0,90749675; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,87445235; 0,0037411451; 0,71962976; 0,42161256; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,7531804; 0,8560301; 0,1142329; 0,47355747; Aggressive
HIGH; SELF; MARRIED; 0; 0; 1; 0,23215914; 0,46568358; 0,33800346; 0,95610034; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,34473187; 0,17046314; 0,30412912; 0,96390283; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,12418699; 0,18876213; 0,16849166; 0,14481127; Aggressive
HIGH; SELF; MARRIED; 0; 0; 1; 0,56233835; 0,648788; 0,87891847; 0,53120834; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,2378217; 0,66262203; 0,13054776; 0,99119925; Aggressive
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,28973615; 0,8679906; 0,08941454; 0,67871636; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,99765766; 0,9333635; 0,040217817; 0,33721972; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,75199234; 0,95240515; 0,87382466; 0,5201236; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,26065487; 0,058315635; 0,83645487; 0,728331; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,5061771; 0,5040457; 0,72868854; 0,702856; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,3016011; 0,697492; 0,19533688; 0,75881803; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,8254676; 0,82764953; 0,7289741; 0,010755718; PatrolWalk
HIGH; SELF; MARRIED; 0; 0; 1; 0,71705526; 0,93423563; 0,6501457; 0,6251937; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,8710429; 0,19458205; 0,79512197; 0,46696198; PatrolWalk
HIGH; SELF; MARRIED; 0; 0; 1; 0,2954064; 0,8651972; 0,5409028; 0,35059887; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,3572414; 0,6022698; 0,26229882; 0,96806014; Aggressive
HIGH; SELF; MARRIED; 1; 1; 0; 0,5888992; 0,43123215; 0,05449015; 0,3237605; Interact
HIGH; SELF; MARRIED; 0; 0; 1; 0,8373204; 0,6150995; 0,31771094; 0,53770685; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,5569477; 0,9933444; 0,16650921; 0,5162857; Interact
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,2241677; 0,76943916; 0,4506619; 0,6486904; Investigation
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,77182657; 0,6281008; 0,3932184; 0,5762463; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,122945726; 0,55047506; 0,48430872; 0,3607465; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,0020204782; 0,006762564; 0,12966007; 0,3242197; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,12414831; 0,5255579; 0,83137935; 0,27638447; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,5427751; 0,22988224; 0,4262815; 0,9667002; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,36015296; 0,69884396; 0,35169506; 0,13262028; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,33629215; 0,049959302; 0,5078624; 0,29067898; Idle
